CustomerID,Recency,Frequency,MonetaryValue,R_Score,F_Score,M_Score,RFM_Score_Total,RFM_Segment
15795,171,8,1979.8700000000001,2,4,3,243,03 - Loyal Customers
15796,23,17,5175.83,4,4,4,444,01 - Champions
15797,135,6,2821.08,2,3,4,234,03 - Loyal Customers
15798,514,3,1535.37,1,3,3,133,06 - Others / Need Attention
15799,97,4,1424.29,3,3,3,333,03 - Loyal Customers
15800,129,7,1242.58,2,4,3,243,03 - Loyal Customers
15801,68,3,1063.95,3,3,3,333,03 - Loyal Customers
15802,164,1,451.42,2,1,2,212,04 - At Risk
15803,73,4,1929.66,3,3,3,333,03 - Loyal Customers
15804,22,13,4206.39,4,4,4,444,01 - Champions
15805,45,30,10189.23,4,4,4,444,01 - Champions
15806,68,3,784.58,3,3,2,332,06 - Others / Need Attention
15807,72,5,1817.52,3,3,3,333,03 - Loyal Customers
15808,328,21,18409.93,2,4,4,244,03 - Loyal Customers
15809,58,7,1274.44,3,4,3,343,03 - Loyal Customers
15810,100,8,2999.04,3,4,4,344,03 - Loyal Customers
15811,44,7,3890.52,4,4,4,444,01 - Champions
15812,129,12,5201.47,2,4,4,244,03 - Loyal Customers
15813,229,2,1303.9099999999999,2,2,3,223,06 - Others / Need Attention
15814,38,6,2634.44,4,3,4,434,02 - Potential Loyalists
15815,85,5,2100.6,3,3,3,333,03 - Loyal Customers
15816,564,2,144.15,1,2,1,121,04 - At Risk
15817,442,3,2766.4,1,3,4,134,06 - Others / Need Attention
15818,610,1,340.5,1,1,1,111,04 - At Risk
15819,71,10,3934.79,3,4,4,344,03 - Loyal Customers
15820,341,1,206.98,2,1,1,211,04 - At Risk
15821,66,2,570.96,3,2,2,322,06 - Others / Need Attention
15822,25,6,1840.06,4,3,3,433,02 - Potential Loyalists
15823,394,3,3897.17,2,3,4,234,03 - Loyal Customers
15824,475,2,890.94,1,2,2,122,04 - At Risk
15825,194,1,532.94,2,1,2,212,04 - At Risk
15826,78,4,2598.28,3,3,4,334,03 - Loyal Customers
15827,95,28,3794.07,3,4,4,344,03 - Loyal Customers
15828,397,1,1108.82,2,1,3,213,06 - Others / Need Attention
15829,121,2,636.14,2,2,2,222,04 - At Risk
15830,59,1,576.0,3,1,2,312,06 - Others / Need Attention
15831,80,3,801.76,3,3,2,332,06 - Others / Need Attention
15832,276,1,836.79,2,1,2,212,04 - At Risk
15833,759,1,80.4,1,1,1,111,04 - At Risk
15834,92,7,3772.99,3,4,4,344,03 - Loyal Customers
15835,66,4,954.09,3,3,3,333,03 - Loyal Customers
15836,72,1,137.37,3,1,1,311,06 - Others / Need Attention
15837,86,2,777.01,3,2,2,322,06 - Others / Need Attention
15838,33,34,74163.0,4,4,4,444,01 - Champions
15839,55,3,1048.49,3,3,3,333,03 - Loyal Customers
15840,80,2,355.56,3,2,2,322,06 - Others / Need Attention
15841,94,9,2742.41,3,4,4,344,03 - Loyal Customers
15842,415,2,548.8000000000001,1,2,2,122,04 - At Risk
15843,325,1,118.95,2,1,1,211,04 - At Risk
15844,68,1,130.73999999999998,3,1,1,311,06 - Others / Need Attention
15845,39,11,4426.28,4,4,4,444,01 - Champions
15846,407,1,107.01,1,1,1,111,04 - At Risk
15847,60,5,822.57,3,3,2,332,06 - Others / Need Attention
15848,643,1,139.94,1,1,1,111,04 - At Risk
15850,41,6,1058.72,4,3,3,433,02 - Potential Loyalists
15851,548,1,109.73,1,1,1,111,04 - At Risk
15852,208,3,257.26,2,3,1,231,06 - Others / Need Attention
15853,73,1,110.8,3,1,1,311,06 - Others / Need Attention
15854,26,21,5583.81,4,4,4,444,01 - Champions
15855,158,6,1052.72,2,3,3,233,03 - Loyal Customers
15856,26,52,34220.340000000004,4,4,4,444,01 - Champions
15857,40,2,570.48,4,2,2,422,06 - Others / Need Attention
15858,37,13,3960.37,4,4,4,444,01 - Champions
15859,454,1,438.46,1,1,2,112,04 - At Risk
15860,62,17,2505.21,3,4,4,344,03 - Loyal Customers
15861,34,12,4401.79,4,4,4,444,01 - Champions
15862,30,13,2928.29,4,4,4,444,01 - Champions
15863,47,5,358.7,4,3,2,432,06 - Others / Need Attention
15864,44,7,2180.76,4,4,3,443,02 - Potential Loyalists
15865,62,5,2248.92,3,3,3,333,03 - Loyal Customers
15866,123,1,230.53,2,1,1,211,04 - At Risk
15867,27,31,9063.95,4,4,4,444,01 - Champions
15868,605,1,94.53,1,1,1,111,04 - At Risk
15869,299,3,323.65999999999997,2,3,1,231,06 - Others / Need Attention
15870,54,4,862.61,3,3,2,332,06 - Others / Need Attention
15871,459,1,33.099999999999994,1,1,1,111,04 - At Risk
15872,36,4,795.68,4,3,2,432,06 - Others / Need Attention
15873,521,4,313.91999999999996,1,3,1,131,06 - Others / Need Attention
15874,85,21,11284.76,3,4,4,344,03 - Loyal Customers
15875,668,1,111.72,1,1,1,111,04 - At Risk
15876,431,2,1449.14,1,2,3,123,06 - Others / Need Attention
15877,23,2,493.28,4,2,2,422,06 - Others / Need Attention
15878,583,2,330.77,1,2,1,121,04 - At Risk
15879,426,4,1157.3,1,3,3,133,06 - Others / Need Attention
15880,391,1,686.56,2,1,2,212,04 - At Risk
15881,334,5,501.39,2,3,2,232,06 - Others / Need Attention
15882,220,8,1495.98,2,4,3,243,03 - Loyal Customers
15883,24,2,396.48,4,2,2,422,06 - Others / Need Attention
15884,454,2,249.70000000000002,1,2,1,121,04 - At Risk
15885,114,15,1951.82,3,4,3,343,03 - Loyal Customers
15886,82,4,1052.8700000000001,3,3,3,333,03 - Loyal Customers
15887,428,3,1027.15,1,3,3,133,06 - Others / Need Attention
15888,102,3,429.16,3,3,2,332,06 - Others / Need Attention
15889,178,8,1806.28,2,4,3,243,03 - Loyal Customers
15890,416,5,535.65,1,3,2,132,06 - Others / Need Attention
15891,248,1,524.52,2,1,2,212,04 - At Risk
15892,691,1,128.2,1,1,1,111,04 - At Risk
15893,503,1,305.28000000000003,1,1,1,111,04 - At Risk
15894,275,2,420.29,2,2,2,222,04 - At Risk
15895,171,1,179.17,2,1,1,211,04 - At Risk
15897,216,2,222.05,2,2,1,221,04 - At Risk
15898,23,25,5596.31,4,4,4,444,01 - Champions
15899,390,1,112.5,2,1,1,211,04 - At Risk
15900,45,4,900.4,4,3,3,433,02 - Potential Loyalists
15901,38,7,703.22,4,4,2,442,06 - Others / Need Attention
15902,402,1,145.01,1,1,1,111,04 - At Risk
15903,31,12,8939.84,4,4,4,444,01 - Champions
15904,30,1,164.68,4,1,1,411,06 - Others / Need Attention
15905,565,1,114.69,1,1,1,111,04 - At Risk
15906,41,10,2555.64,4,4,4,444,01 - Champions
15907,25,3,967.45,4,3,3,433,02 - Potential Loyalists
15908,512,2,764.57,1,2,2,122,04 - At Risk
15909,195,1,191.94,2,1,1,211,04 - At Risk
15910,22,15,2681.8,4,4,4,444,01 - Champions
15911,645,8,1702.34,1,4,3,143,06 - Others / Need Attention
15912,200,9,1074.7,2,4,3,243,03 - Loyal Customers
15913,556,1,6.300000000000001,1,1,1,111,04 - At Risk
15914,400,2,205.99,2,2,1,221,04 - At Risk
15915,423,1,429.21,1,1,2,112,04 - At Risk
15916,38,13,3427.17,4,4,4,444,01 - Champions
15917,269,5,560.63,2,3,2,232,06 - Others / Need Attention
15918,212,3,582.88,2,3,2,232,06 - Others / Need Attention
15919,41,2,910.61,4,2,3,423,06 - Others / Need Attention
15920,176,9,571.64,2,4,2,242,06 - Others / Need Attention
15921,194,4,802.11,2,3,2,232,06 - Others / Need Attention
15922,395,1,739.0,2,1,2,212,04 - At Risk
15923,394,1,254.16,2,1,1,211,04 - At Risk
15924,753,1,102.82,1,1,1,111,04 - At Risk
15925,216,1,207.15,2,1,1,211,04 - At Risk
15926,564,1,134.44,1,1,1,111,04 - At Risk
15927,669,1,123.39000000000001,1,1,1,111,04 - At Risk
15928,678,1,293.53,1,1,1,111,04 - At Risk
15929,666,1,594.0,1,1,2,112,04 - At Risk
15930,89,1,426.63,3,1,2,312,06 - Others / Need Attention
15931,450,1,239.9,1,1,1,111,04 - At Risk
15932,26,8,2495.87,4,4,4,444,01 - Champions
15933,43,3,1107.46,4,3,3,433,02 - Potential Loyalists
15934,439,2,2190.66,1,2,3,123,06 - Others / Need Attention
15935,261,2,416.86,2,2,2,222,04 - At Risk
15936,401,2,282.79,2,2,1,221,04 - At Risk
15937,86,1,145.35000000000002,3,1,1,311,06 - Others / Need Attention
15938,134,9,734.8100000000001,2,4,2,242,06 - Others / Need Attention
15939,111,16,9060.39,3,4,4,344,03 - Loyal Customers
15940,333,1,35.8,2,1,1,211,04 - At Risk
15941,659,1,405.0,1,1,2,112,04 - At Risk
15942,155,1,337.44,2,1,1,211,04 - At Risk
15943,671,2,271.28999999999996,1,2,1,121,04 - At Risk
15944,298,4,2164.24,2,3,3,233,03 - Loyal Customers
15945,387,4,827.27,2,3,2,232,06 - Others / Need Attention
15946,524,3,2304.18,1,3,3,133,06 - Others / Need Attention
15947,104,1,1708.24,3,1,3,313,06 - Others / Need Attention
15948,30,3,1509.0900000000001,4,3,3,433,02 - Potential Loyalists
15949,38,2,364.72,4,2,2,422,06 - Others / Need Attention
15950,53,10,7180.71,3,4,4,344,03 - Loyal Customers
15951,30,3,1013.1700000000001,4,3,3,433,02 - Potential Loyalists
15952,55,4,806.57,3,3,2,332,06 - Others / Need Attention
15953,37,18,3669.5499999999997,4,4,4,444,01 - Champions
15954,611,1,190.75,1,1,1,111,04 - At Risk
15955,46,22,8658.36,4,4,4,444,01 - Champions
15956,573,2,617.6,1,2,2,122,04 - At Risk
15957,53,3,930.1,3,3,3,333,03 - Loyal Customers
15958,96,4,492.99,3,3,2,332,06 - Others / Need Attention
15959,704,3,579.49,1,3,2,132,06 - Others / Need Attention
15960,396,4,410.95,2,3,2,232,06 - Others / Need Attention
15961,401,1,451.28999999999996,2,1,2,212,04 - At Risk
15962,471,1,295.83,1,1,1,111,04 - At Risk
15963,41,2,470.76,4,2,2,422,06 - Others / Need Attention
15964,685,1,272.96000000000004,1,1,1,111,04 - At Risk
15965,39,13,3013.09,4,4,4,444,01 - Champions
15966,472,1,426.53,1,1,2,112,04 - At Risk
15967,45,12,3041.6,4,4,4,444,01 - Champions
15968,410,1,418.05,1,1,2,112,04 - At Risk
15969,24,5,1127.05,4,3,3,433,02 - Potential Loyalists
15970,325,2,1017.3199999999999,2,2,3,223,06 - Others / Need Attention
15971,39,18,5902.83,4,4,4,444,01 - Champions
15972,478,5,1810.27,1,3,3,133,06 - Others / Need Attention
15973,388,3,988.44,2,3,3,233,03 - Loyal Customers
15974,61,7,3442.15,3,4,4,344,03 - Loyal Customers
15975,106,1,371.01,3,1,2,312,06 - Others / Need Attention
15976,187,6,1746.64,2,3,3,233,03 - Loyal Customers
15977,39,2,1054.73,4,2,3,423,06 - Others / Need Attention
15978,99,3,3279.42,3,3,4,334,03 - Loyal Customers
15979,624,1,329.21999999999997,1,1,1,111,04 - At Risk
15980,110,7,6593.68,3,4,4,344,03 - Loyal Customers
15981,46,21,9362.77,4,4,4,444,01 - Champions
15982,627,1,324.51,1,1,1,111,04 - At Risk
15983,44,8,3958.82,4,4,4,444,01 - Champions
15984,24,30,8759.32,4,4,4,444,01 - Champions
15985,145,7,2715.28,2,4,4,244,03 - Loyal Customers
15986,52,2,354.42,3,2,2,322,06 - Others / Need Attention
15987,34,8,1682.13,4,4,3,443,02 - Potential Loyalists
15988,41,3,770.09,4,3,2,432,06 - Others / Need Attention
15989,397,2,372.51,2,2,2,222,04 - At Risk
15990,66,7,2010.05,3,4,3,343,03 - Loyal Customers
15991,556,1,150.55,1,1,1,111,04 - At Risk
15992,25,3,896.6,4,3,2,432,06 - Others / Need Attention
15993,30,7,2797.57,4,4,4,444,01 - Champions
15994,76,3,1202.18,3,3,3,333,03 - Loyal Customers
15995,436,1,696.19,1,1,2,112,04 - At Risk
15996,110,7,1686.9,3,4,3,343,03 - Loyal Customers
15998,58,16,8308.34,3,4,4,344,03 - Loyal Customers
15999,757,1,20.4,1,1,1,111,04 - At Risk
16000,24,3,12393.7,4,3,4,434,02 - Potential Loyalists
16001,403,1,583.39,1,1,2,112,04 - At Risk
16002,647,1,169.21,1,1,1,111,04 - At Risk
16003,51,10,5613.83,3,4,4,344,03 - Loyal Customers
16004,496,5,2146.39,1,3,3,133,06 - Others / Need Attention
16005,34,10,2436.22,4,4,4,444,01 - Champions
16006,233,2,347.17,2,2,1,221,04 - At Risk
16007,69,7,3075.14,3,4,4,344,03 - Loyal Customers
16008,45,15,5384.13,4,4,4,444,01 - Champions
16009,44,4,992.71,4,3,3,433,02 - Potential Loyalists
16010,267,11,1724.06,2,4,3,243,03 - Loyal Customers
16011,30,29,5880.46,4,4,4,444,01 - Champions
16012,57,5,2989.79,3,3,4,334,03 - Loyal Customers
16013,25,84,57446.44,4,4,4,444,01 - Champions
16014,59,5,1130.27,3,3,3,333,03 - Loyal Customers
16015,25,3,705.39,4,3,2,432,06 - Others / Need Attention
16016,25,11,2533.94,4,4,4,444,01 - Champions
16017,69,5,1553.83,3,3,3,333,03 - Loyal Customers
16018,61,4,698.13,3,3,2,332,06 - Others / Need Attention
16019,68,27,17465.85,3,4,4,344,03 - Loyal Customers
16020,38,3,851.01,4,3,2,432,06 - Others / Need Attention
16021,417,2,532.25,1,2,2,122,04 - At Risk
16022,282,1,628.28,2,1,2,212,04 - At Risk
16023,68,3,719.81,3,3,2,332,06 - Others / Need Attention
16024,34,3,484.2,4,3,2,432,06 - Others / Need Attention
16025,51,1,439.65999999999997,3,1,2,312,06 - Others / Need Attention
16026,65,1,236.09,3,1,1,311,06 - Others / Need Attention
16027,113,15,2048.36,3,4,3,343,03 - Loyal Customers
16028,617,1,82.2,1,1,1,111,04 - At Risk
16029,60,107,122209.14,3,4,4,344,03 - Loyal Customers
16030,331,1,331.24,2,1,1,211,04 - At Risk
16031,114,2,548.94,3,2,2,322,06 - Others / Need Attention
16032,478,6,1970.45,1,3,3,133,06 - Others / Need Attention
16033,27,27,10836.13,4,4,4,444,01 - Champions
16034,218,6,928.72,2,3,3,233,03 - Loyal Customers
16035,582,1,217.73,1,1,1,111,04 - At Risk
16036,109,4,2556.84,3,3,4,334,03 - Loyal Customers
16037,291,5,1509.3400000000001,2,3,3,233,03 - Loyal Customers
16038,29,3,471.78,4,3,2,432,06 - Others / Need Attention
16039,445,2,456.4,1,2,2,122,04 - At Risk
16040,87,7,2416.9,3,4,4,344,03 - Loyal Customers
16041,52,3,3166.4,3,3,4,334,03 - Loyal Customers
16042,44,8,2265.12,4,4,3,443,02 - Potential Loyalists
16043,59,8,1856.5900000000001,3,4,3,343,03 - Loyal Customers
16044,457,1,340.84000000000003,1,1,1,111,04 - At Risk
16045,141,8,3434.93,2,4,4,244,03 - Loyal Customers
16046,584,1,235.78,1,1,1,111,04 - At Risk
16047,704,1,107.14,1,1,1,111,04 - At Risk
16048,395,4,1075.23,2,3,3,233,03 - Loyal Customers
16049,62,6,1899.68,3,3,3,333,03 - Loyal Customers
16050,195,3,300.7,2,3,1,231,06 - Others / Need Attention
16051,703,1,188.44,1,1,1,111,04 - At Risk
16052,76,1,362.06,3,1,2,312,06 - Others / Need Attention
16053,54,6,3634.84,3,3,4,334,03 - Loyal Customers
16054,167,4,2111.88,2,3,3,233,03 - Loyal Customers
16055,242,1,134.8,2,1,1,211,04 - At Risk
16056,67,1,664.85,3,1,2,312,06 - Others / Need Attention
16057,38,10,3854.85,4,4,4,444,01 - Champions
16058,428,1,62.7,1,1,1,111,04 - At Risk
16059,87,12,3217.77,3,4,4,344,03 - Loyal Customers
16060,422,3,541.95,1,3,2,132,06 - Others / Need Attention
16061,453,1,89.65,1,1,1,111,04 - At Risk
16062,31,8,2863.45,4,4,4,444,01 - Champions
16063,282,1,335.32,2,1,1,211,04 - At Risk
16064,747,1,111.0,1,1,1,111,04 - At Risk
16065,387,8,2382.62,2,4,4,244,03 - Loyal Customers
16066,38,5,1521.87,4,3,3,433,02 - Potential Loyalists
16067,584,3,3395.29,1,3,4,134,06 - Others / Need Attention
16068,615,1,122.93,1,1,1,111,04 - At Risk
16069,439,1,457.7,1,1,2,112,04 - At Risk
16070,44,2,852.15,4,2,2,422,06 - Others / Need Attention
16071,66,4,1076.8,3,3,3,333,03 - Loyal Customers
16072,310,4,4328.89,2,3,4,234,03 - Loyal Customers
16073,319,1,122.4,2,1,1,211,04 - At Risk
16074,412,1,265.25,1,1,1,111,04 - At Risk
16075,524,2,736.9300000000001,1,2,2,122,04 - At Risk
16076,25,10,2234.73,4,4,3,443,02 - Potential Loyalists
16077,647,1,2300.4,1,1,3,113,06 - Others / Need Attention
16078,305,2,362.99,2,2,2,222,04 - At Risk
16079,38,3,1352.0,4,3,3,433,02 - Potential Loyalists
16080,103,4,602.5600000000001,3,3,2,332,06 - Others / Need Attention
16081,78,8,4460.18,3,4,4,344,03 - Loyal Customers
16082,692,1,106.75,1,1,1,111,04 - At Risk
16083,122,4,2351.42,2,3,4,234,03 - Loyal Customers
16084,321,1,436.18,2,1,2,212,04 - At Risk
16085,45,12,2343.53,4,4,4,444,01 - Champions
16086,81,10,2864.9900000000002,3,4,4,344,03 - Loyal Customers
16087,411,5,1739.92,1,3,3,133,06 - Others / Need Attention
16088,597,2,1437.43,1,2,3,123,06 - Others / Need Attention
16089,408,2,271.44,1,2,1,121,04 - At Risk
16090,646,1,205.91,1,1,1,111,04 - At Risk
16091,176,2,315.06,2,2,1,221,04 - At Risk
16092,136,6,1587.94,2,3,3,233,03 - Loyal Customers
16093,128,1,17.0,2,1,1,211,04 - At Risk
16094,33,11,3695.56,4,4,4,444,01 - Champions
16095,478,1,447.05,1,1,2,112,04 - At Risk
16096,286,4,1584.97,2,3,3,233,03 - Loyal Customers
16097,262,1,185.04999999999998,2,1,1,211,04 - At Risk
16098,109,14,4448.1,3,4,4,344,03 - Loyal Customers
16099,72,7,1573.2,3,4,3,343,03 - Loyal Customers
16100,484,1,582.64,1,1,2,112,04 - At Risk
16101,92,4,3229.16,3,3,4,334,03 - Loyal Customers
16102,64,3,1842.14,3,3,3,333,03 - Loyal Customers
16103,29,22,6191.71,4,4,4,444,01 - Champions
16104,83,9,2778.61,3,4,4,344,03 - Loyal Customers
16105,270,5,2386.19,2,3,4,234,03 - Loyal Customers
16106,87,1,108.38,3,1,1,311,06 - Others / Need Attention
16107,39,7,3204.1600000000003,4,4,4,444,01 - Champions
16108,106,4,2235.92,3,3,3,333,03 - Loyal Customers
16109,240,3,939.48,2,3,3,233,03 - Loyal Customers
16110,67,4,1819.27,3,3,3,333,03 - Loyal Customers
16111,450,1,562.48,1,1,2,112,04 - At Risk
16112,165,4,195.74,2,3,1,231,06 - Others / Need Attention
16113,205,1,161.38,2,1,1,211,04 - At Risk
16114,192,1,135.75000000000003,2,1,1,211,04 - At Risk
16115,31,12,2575.14,4,4,4,444,01 - Champions
16116,233,1,612.78,2,1,2,212,04 - At Risk
16117,211,3,654.4,2,3,2,232,06 - Others / Need Attention
16118,674,1,4376.25,1,1,4,114,06 - Others / Need Attention
16119,30,8,1720.81,4,4,3,443,02 - Potential Loyalists
16120,81,6,3056.91,3,3,4,334,03 - Loyal Customers
16121,79,5,1477.09,3,3,3,333,03 - Loyal Customers
16122,95,6,1001.34,3,3,3,333,03 - Loyal Customers
16123,73,1,307.78000000000003,3,1,1,311,06 - Others / Need Attention
16124,339,4,1772.49,2,3,3,233,03 - Loyal Customers
16125,389,14,4587.65,2,4,4,244,03 - Loyal Customers
16126,51,15,14646.800000000001,3,4,4,344,03 - Loyal Customers
16127,61,2,801.3100000000001,3,2,2,322,06 - Others / Need Attention
16128,39,11,3801.05,4,4,4,444,01 - Champions
16129,429,3,1396.05,1,3,3,133,06 - Others / Need Attention
16130,444,4,987.48,1,3,3,133,06 - Others / Need Attention
16131,73,12,9957.42,3,4,4,344,03 - Loyal Customers
16132,566,2,664.1999999999999,1,2,2,122,04 - At Risk
16133,25,56,22992.26,4,4,4,444,01 - Champions
16134,43,5,2145.34,4,3,3,433,02 - Potential Loyalists
16135,284,2,819.45,2,2,2,222,04 - At Risk
16136,81,4,946.8000000000001,3,3,3,333,03 - Loyal Customers
16137,702,1,422.7,1,1,2,112,04 - At Risk
16138,400,3,910.35,2,3,3,233,03 - Loyal Customers
16139,40,5,1111.15,4,3,3,433,02 - Potential Loyalists
16140,87,3,1557.6000000000001,3,3,3,333,03 - Loyal Customers
16141,110,2,955.94,3,2,3,323,06 - Others / Need Attention
16142,271,1,535.34,2,1,2,212,04 - At Risk
16143,25,12,4910.83,4,4,4,444,01 - Champions
16144,268,1,175.2,2,1,1,211,04 - At Risk
16145,30,19,6805.4400000000005,4,4,4,444,01 - Champions
16146,179,4,946.38,2,3,3,233,03 - Loyal Customers
16147,155,5,2398.91,2,3,4,234,03 - Loyal Customers
16148,318,2,386.62,2,2,2,222,04 - At Risk
16149,26,3,422.21999999999997,4,3,2,432,06 - Others / Need Attention
16150,64,10,4395.59,3,4,4,344,03 - Loyal Customers
16152,290,1,1829.04,2,1,3,213,06 - Others / Need Attention
16153,71,11,5133.49,3,4,4,344,03 - Loyal Customers
16155,403,5,796.9,1,3,2,132,06 - Others / Need Attention
16156,30,20,6218.18,4,4,4,444,01 - Champions
16157,37,3,656.69,4,3,2,432,06 - Others / Need Attention
16158,544,9,628.32,1,4,2,142,06 - Others / Need Attention
16159,303,4,1232.79,2,3,3,233,03 - Loyal Customers
16160,87,2,1025.44,3,2,3,323,06 - Others / Need Attention
16161,23,43,12831.8,4,4,4,444,01 - Champions
16162,274,1,37.4,2,1,1,211,04 - At Risk
16163,254,6,2849.58,2,3,4,234,03 - Loyal Customers
16164,39,3,822.48,4,3,2,432,06 - Others / Need Attention
16165,527,1,79.9,1,1,1,111,04 - At Risk
16166,450,2,435.83,1,2,2,122,04 - At Risk
16167,436,5,1386.12,1,3,3,133,06 - Others / Need Attention
16168,32,66,10636.47,4,4,4,444,01 - Champions
16169,30,4,1822.97,4,3,3,433,02 - Potential Loyalists
16170,72,20,6869.0,3,4,4,344,03 - Loyal Customers
16171,81,1,73.19999999999999,3,1,1,311,06 - Others / Need Attention
16172,117,8,1884.55,2,4,3,243,03 - Loyal Customers
16173,37,6,1418.32,4,3,3,433,02 - Potential Loyalists
16174,148,7,2246.75,2,4,3,243,03 - Loyal Customers
16175,116,7,1836.44,3,4,3,343,03 - Loyal Customers
16176,443,4,2052.69,1,3,3,133,06 - Others / Need Attention
16177,72,8,2247.31,3,4,3,343,03 - Loyal Customers
16178,160,2,612.6,2,2,2,222,04 - At Risk
16179,82,1,215.83,3,1,1,311,06 - Others / Need Attention
16180,122,13,16249.87,2,4,4,244,03 - Loyal Customers
16181,95,1,305.54,3,1,1,311,06 - Others / Need Attention
16182,94,9,9971.65,3,4,4,344,03 - Loyal Customers
16183,89,4,1077.81,3,3,3,333,03 - Loyal Customers
16184,86,6,1158.79,3,3,3,333,03 - Loyal Customers
16185,38,3,644.72,4,3,2,432,06 - Others / Need Attention
16186,44,26,9026.11,4,4,4,444,01 - Champions
16187,53,15,6911.4400000000005,3,4,4,344,03 - Loyal Customers
16188,66,5,1087.66,3,3,3,333,03 - Loyal Customers
16189,37,2,215.48,4,2,1,421,06 - Others / Need Attention
16190,62,8,2723.55,3,4,4,344,03 - Loyal Customers
16191,24,24,15688.02,4,4,4,444,01 - Champions
16192,757,1,351.3,1,1,2,112,04 - At Risk
16193,258,2,630.4300000000001,2,2,2,222,04 - At Risk
16194,397,1,308.6,2,1,1,211,04 - At Risk
16195,745,1,323.25,1,1,1,111,04 - At Risk
16196,510,1,93.3,1,1,1,111,04 - At Risk
16197,491,9,2016.71,1,4,3,143,06 - Others / Need Attention
16198,97,2,1030.0410000000002,3,2,3,323,06 - Others / Need Attention
16199,414,7,942.75,1,4,3,143,06 - Others / Need Attention
16200,26,12,5643.45,4,4,4,444,01 - Champions
16201,25,5,2112.12,4,3,3,433,02 - Potential Loyalists
16202,382,9,2501.9900000000002,2,4,4,244,03 - Loyal Customers
16203,80,6,1114.54,3,3,3,333,03 - Loyal Customers
16204,45,3,944.24,4,3,3,433,02 - Potential Loyalists
16205,52,7,1830.61,3,4,3,343,03 - Loyal Customers
16206,76,13,2602.32,3,4,4,344,03 - Loyal Customers
16207,47,1,394.38,4,1,2,412,06 - Others / Need Attention
16208,66,10,3440.4500000000003,3,4,4,344,03 - Loyal Customers
16209,110,9,4146.78,3,4,4,344,03 - Loyal Customers
16210,23,35,38489.51,4,4,4,444,01 - Champions
16211,110,3,1090.59,3,3,3,333,03 - Loyal Customers
16212,41,4,1293.71,4,3,3,433,02 - Potential Loyalists
16213,100,1,159.0,3,1,1,311,06 - Others / Need Attention
16214,192,4,2038.25,2,3,3,233,03 - Loyal Customers
16215,102,1,242.35,3,1,1,311,06 - Others / Need Attention
16216,289,1,914.9300000000001,2,1,3,213,06 - Others / Need Attention
16217,257,2,304.25,2,2,1,221,04 - At Risk
16218,51,13,4439.97,3,4,4,344,03 - Loyal Customers
16219,522,1,40.8,1,1,1,111,04 - At Risk
